Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
"HONOR X9b 5G Midnight Black, 12GB RAM + 256GB ROM, Dual Sim, 120Hz Curved AMOLED Display, 5800 mAh Battery, 108MP Triple Camera, 4nm Snapdragon 6 Gen 1 Chipset, Android 13",HONOR,Android 13.0,12 GB,Snapdragon,12 GB,5.7 Inches,,,Honor X9b,,,Unlocked for All Carriers,5G,,Midnight Black,"SAR1,179.00",,SAR,3.9 out of 5 stars,https://www.amazon.sa/-/en/HONOR-Midnight-Display-Battery-Snapdragon/dp/B0CLGVNTPS/ref=sr_1_9?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-9&language=en_AE,https://m.media-amazon.com/images/I/712hxqVeoDL._AC_SL1500_.jpg,"[{'reviewer_name': 'عبيدالعوض', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتمام 100%', 'review_text': 'تمام 100%\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 August 2024'}, {'reviewer_name': 'اشتريت هونر', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nاقل من نجمه', 'review_text': 'السماعه الي جات مع الجهاز مكسوره ولا تعمل وواضح ان كرتون السماعه مفتوح مسبقا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 4 June 2024'}, {'reviewer_name': 'عبدالمجيد', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nيتحمل الصدمات', 'review_text': 'ممتاز شكراً امزون\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 April 2024'}, {'reviewer_name': 'Honor 9Xb', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nEarbuds not same', 'review_text': 'Honor X9B good but earbuds not same\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 January 2024'}, {'reviewer_name': 'Bad saller mobile is shortage battery', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood', 'review_text': 'Very good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 17 April 2024'}]",Amazon SA
Honor Magic 5 Pro Dual-SIM 512GB ROM + 12GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Meadow Green) - International Version,HONOR,Android 10.0,8 GB,Snapdragon,512 GB,6.81 Inches,1312 x 2848,"2.0, 2.8 GHz",Magic 5 Pro,,,,,,Green,"SAR3,499.00",,SAR,4.6 out of 5 stars,https://www.amazon.sa/-/en/Dual-SIM-Factory-Unlocked-Smartphone-Meadow/dp/B0BZC7Q2W4/ref=sr_1_44?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-44&language=en_AE,https://m.media-amazon.com/images/I/71e92vj7YcL._AC_SL1500_.jpg,[],Amazon SA
Honor Magic6 Lite Dual-SIM 256GB ROM + 8GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Orange) - International Version,HONOR,,8 GB,Snapdragon,256 GB,6.78 Inches,,"1.8, 2.2 GHz",,"UMTS, Wi-Fi, LTE",,Unlocked,,,Orange,"SAR2,430.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/Magic6-Dual-SIM-Factory-Unlocked-Smartphone/dp/B0CP86QKTJ/ref=sr_1_67?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-67&language=en_AE,https://m.media-amazon.com/images/I/71lJO1taIDL._AC_SL1500_.jpg,[],Amazon SA
HONOR 8X 64Gb Dual Sim Android Factory Unlocked 4G Lte Smartphone (Black),HONOR,Android,4 GB,Snapdragon,64 GB,6.5 Inches,,,8X,,,T-Mobile,4G,,Black,"SAR1,999.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/HONOR-Android-Factory-Unlocked-Smartphone/dp/B07HRSGSSJ/ref=sr_1_108?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-108&language=en_AE,https://m.media-amazon.com/images/I/81bJq5EIslL._AC_SL1500_.jpg,[],Amazon SA
Honor X7b DUAL SIM 128GB ROM + 6GB RAM (GSM ONLY | NO CDMA) Factory Unlocked 4G/LTE Smartphone (Emerald Green) - International Version,HONOR,,,Snapdragon,128 GB,6.8 Inches,1080 x 2412,"1.9, 2.4 GHz",,"GSM, Wi-Fi, CDMA, LTE",,Unlocked,,,Emerald Green,SAR698.00,,SAR,4.5 out of 5 stars,https://www.amazon.sa/-/en/Honor-Factory-Unlocked-Smartphone-Emerald/dp/B0CNH9XVTC/ref=sr_1_69?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-69&language=en_AE,https://m.media-amazon.com/images/I/71b2R+wmPfL._AC_SL1500_.jpg,[],Amazon SA
Honor X7b DUAL SIM 128GB ROM + 6GB RAM (GSM ONLY | NO CDMA) Factory Unlocked 4G/LTE Smartphone (Midnight Black) - International Version,HONOR,,,Snapdragon,128 GB,6.8 Inches,1080 x 2412,"1.9, 2.4 GHz",Honor X7b 4G,"GSM, Wi-Fi, CDMA, LTE",,Unlocked,,,Midnight Black,SAR699.00,,SAR,4.1 out of 5 stars,https://www.amazon.sa/-/en/X7b-Factory-Unlocked-Smartphone-Midnight/dp/B0CNHDHZ6S/ref=sr_1_68?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-68&language=en_AE,https://m.media-amazon.com/images/I/61a8vMnApPL._AC_SL1500_.jpg,[],Amazon SA
"Honor 10 Dual Sim - 128 GB, 4 GB Ram, 4G LTE, Phantom Green",HONOR,Android 8.0,4 GB,,128 GB,5.84 Inches,1920 x 1080,1.8 GHz,10 Dual Sim,,,Unlocked for All Carriers,4G,,Green,"SAR2,965.00",,SAR,4.2 out of 5 stars,https://www.amazon.sa/-/en/Honor-10-Dual-Sim-Phantom/dp/B07MTS4MNL/ref=sr_1_103?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-103&language=en_AE,https://m.media-amazon.com/images/I/619E6OfFRPL._AC_SL1280_.jpg,"[{'reviewer_name': 'Nader elnadi', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview from Souq.com', 'review_text': ""It`s avery best smart phoneWhat's good about this product:Very good phoneWhat's not so good about this product:Nothing\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 15 April 2019'}, {'reviewer_name': 'bakre-beko', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'كما في الوصف\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 23 September 2019'}, {'reviewer_name': 'inter1908', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'جهاز رائع من ناحية البطاريه شكل الجهاز وألوانهمعالج قوي سعة تخزين كبيره تستطيع تثبيت مزدوج للتطبيقات مثل الواتس والسنابعيوبهثقل وزن الجهازإيجابيات هذا المنتج:جهاز رائعسلبيات هذا المنتج:ثقل وزن الجهاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 26 December 2018'}, {'reviewer_name': 'user-MEPW461', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'الموبايل جميل و سريع و صوره رائعة\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 27 May 2019'}, {'reviewer_name': 'user-MXR8491', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview from Souq.com', 'review_text': 'ممتاز ولكن حجم الشاشه صغير\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 22 June 2019'}, {'reviewer_name': 'Abdou.hafez', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview from Souq.com', 'review_text': 'ممتاز والكاميرا رائعه بس مشكلته الوحيده البطاريه مش هتكمل اليوم فى جميع الظروف\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 November 2018'}, {'reviewer_name': 'mansoor omar kabli', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'الجهاز ايجابي وجميل للاعمال المتوسطه وفوق المتوسطة قليلا ، لا يوجد منفذ لذاكرة خارجيهإيجابيات هذا المنتج:الجهاز ايجابي وجميل للاعمال المتوسطه وفوق المتوسطة قليلاسلبيات هذا المنتج:لا يوجد منفذ لذاكرة خارجيه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 7 November 2018'}, {'reviewer_name': 'Luay Alkazmi', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'جوال ممتاز جدا وقد قارنته بالسامسونج واعتقد انه افضل وخاصة في التصوير\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 25 October 2018'}]",Amazon SA
HONOR X6b 6GB+256GB Forest Green with Free gift,HONOR,"MagicOS 8.0, Android 14",,,256 GB,6.56 Inches,,,Judy-L52F-Bundle,,,Unlocked for All Carriers,4G,,Forest Green,499.,,SAR,Previous page,https://www.amazon.sa/-/en/HONOR-256GB-Forest-Green-Free/dp/B0DCJSNYQB/ref=sr_1_14?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-14&language=en_AE,https://m.media-amazon.com/images/I/81rjsCMVS6L._AC_SL1500_.jpg,[],Amazon SA
HONOR 200 5G Dual SIM 12GB RAM + 512 GB Black - Middle East Version,HONOR,"Android 14, Android",,,512 GB,6.7 Inches,,,HONOR 200,,,Unlocked for All Carriers,5G,,Black,"SAR1,989.00",,SAR,Previous page of related Sponsored Products,https://www.amazon.sa/-/en/HONOR-200-Dual-12GB-Black/dp/B0D94RWDR5/ref=sr_1_60?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-60&language=en_AE,https://m.media-amazon.com/images/I/41L0DXub2PL.__AC_SX300_SY300_QL70_ML2_.jpg,[],Amazon SA
Honor 70 DUAL-SIM 256GB ROM + 8GB RAM (GSM | CDMA) Factory Unlocked 5G Smartphone (Crystal Silver) - International Version,HONOR,Android 12.0,8 GB,Snapdragon,256 GB,6.67 Inches,1080 x 2400,"2.5, 1.9, 2.4 GHz",70 DUAL SIM,,,,,,Silver,"SAR1,999.00",,SAR,4.4 out of 5 stars,https://www.amazon.sa/-/en/DUAL-SIM-Factory-Unlocked-Smartphone-Crystal/dp/B0BCHYKKDN/ref=sr_1_24?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-24&language=en_AE,https://m.media-amazon.com/images/I/61uWQtSgrSL._AC_SL1500_.jpg,"[{'reviewer_name': 'محمد', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال 📱 ميه بالميه', 'review_text': 'الشبكة قويه فيه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 June 2024'}]",Amazon SA
Honor X7a Dual SIM 6GB RAM 128GB 4G LTE Midnight Black,HONOR,Android 12.0,6 GB,Snapdragon,6 GB,6.74 Inches,1080 x 2340,2.4 GHz,X7a,,,,,,Midnight Black,SAR450.00,,SAR,Previous page of related Sponsored Products,https://www.amazon.sa/-/en/Honor-Dual-128GB-Midnight-Black/dp/B0C6GQVYYR/ref=sr_1_71?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-71&language=en_AE,https://m.media-amazon.com/images/I/61SwVhOem1L._AC_SL1500_.jpg,[],Amazon SA
"HONOR X9b 5G (Sunrise Orange, 8GB + 256GB) | India's First Ultra-Bounce Anti-Drop Curved AMOLED Display | 5800mAh Battery | 108MP Primary Camera | without Charger",HONOR,MagicOS 7.2 | Android 13.0,8 GB,Snapdragon,256 GB,6.78 Inches,3840 x 2160,2.4 GHz,HONOR X9b,,,,,,Orange,87.,,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/HONOR-Sunrise-Ultra-Bounce-Anti-Drop-Display/dp/B0CSDQG3JN/ref=sr_1_16?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-16&language=en_AE,https://m.media-amazon.com/images/I/81OEyH9GmaL._AC_SL1500_.jpg,[],Amazon SA
"Honor Magic V3 5G Smartphone, 12GB RAM + 512GB ROM, Dual Sim, Black With Free Gifts & Screen Protection - Middle East Version",HONOR,"Android 14, MagicOS8.0.1",12 GB,,512 GB,7.92 Inches,,,HONOR Magic V3,,,Unlocked for All Carriers,5G,,Black,"SAR7,792.35",,SAR,5.0 out of 5 stars,https://www.amazon.sa/-/en/Honor-Magic-Smartphone-Screen-Protection/dp/B0DDLJYRQY/ref=sr_1_52?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-52&language=en_AE,https://m.media-amazon.com/images/I/811pFPdKwiL._AC_SL1500_.jpg,[],Amazon SA
"HONOR 20 Lite 4G/LTE Dual-SIM 128GB 4GB RAM (GSM Only, No CDMA) International Version - No Warranty (Magic Night Black)",HONOR,Android 9.0,4 GB,Snapdragon,128 GB,6.2 Inches,,,Honor 20 Lite,,,,4G,,Black,"SAR2,079.00",,SAR,4.2 out of 5 stars,https://www.amazon.sa/-/en/HONOR-Dual-SIM-128GB-International-Version/dp/B07RH2XMK7/ref=sr_1_95?dib=eyJ2IjoiMSJ9.U-AWbuTNx23Jld-X1-yPbmMFMM8T84VsedgIj5nP0rFDaTaRUXXtGfvUML9g313kMBbTUtIg0Cjd6X4PqmEKJZOMJCVHmt4McdMEUndV9ZKg_lB41uqhc56LqMJw5lX8yTyurPvTjVenYa6W0QgDvxetyaQJ0v--eTxrbi5X6xvEXW_IjqghBB2GO3DBjr6jsQd8Ys7TvD2ACa2pfIJN929Y9H9OZX9faMEdNMYJ-nQnID-9yHFV6wCcyCZuf9DdsnevCVLWUog3__ZFKRGiJz3V12c9HXAa0hchSmVv7gQ.Rn94gmnyDvqImwFAap6-5_aCfDbjPh0dbZVOb--IdBQ&dib_tag=se&qid=1725911374&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-95&language=en_AE,https://m.media-amazon.com/images/I/61eSaZwAOXL._AC_SL1350_.jpg,[],Amazon SA
Honor X8a Dual SIM 128GB ROM + 6GB RAM Factory Unlocked 4G Smartphone (Titanium Silver) - International Version,HONOR,Android 12.0,6 GB,Snapdragon,128 GB,6.7 Inches,1080 x 2388,"2.0, 1.8 GHz",X8a,,,,,,Titanium Silver,"SAR1,979.00",,SAR,4.2 out of 5 stars,https://www.amazon.sa/-/en/Factory-Unlocked-Smartphone-Titanium-Silver/dp/B0BS6VQBHS/ref=sr_1_38?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-38&language=en_AE,https://m.media-amazon.com/images/I/71f9Yn087AL._AC_SL1500_.jpg,[],Amazon SA
